wallet_address,wallet_label,chain_key,chain_name,vm,asset_type,symbol,name,contract,balance,price_eur,value_eur,flags
cex:bitpanda:cmqcomx270002mv01i740h5t1,Bitpanda,CEX_BITPANDA,Bitpanda,EVM,token,BAC,BAC (stocks),BAC:stocks,0.17964503,51.33741258741259,9.222511024388112,
cex:bitpanda:cmqcomx270002mv01i740h5t1,Bitpanda,CEX_BITPANDA,Bitpanda,EVM,token,BRKB,BRKB (stocks),BRKB:stocks,0.07158729,443.8636363636364,31.77499485681818,
cex:bitpanda:cmqcomx270002mv01i740h5t1,Bitpanda,CEX_BITPANDA,Bitpanda,EVM,token,BROA,BROA (stocks),BROA:stocks,0.05645637,315.0786713286714,17.78819804763986,
cex:bitpanda:cmqcomx270002mv01i740h5t1,Bitpanda,CEX_BITPANDA,Bitpanda,EVM,token,COST,COST (stocks),COST:stocks,0.01015897,831.8793706293707,8.451037569842658,
cex:bitpanda:cmqcomx270002mv01i740h5t1,Bitpanda,CEX_BITPANDA,Bitpanda,EVM,token,CRM,CRM (stocks),CRM:stocks,0.01447131,145.201048951049,2.101249391695805,
cex:bitpanda:cmqcomx270002mv01i740h5t1,Bitpanda,CEX_BITPANDA,Bitpanda,EVM,token,CVX,CVX (stocks),CVX:stocks,0.03527244,147.9020979020979,5.216867874125874,
cex:bitpanda:cmqcomx270002mv01i740h5t1,Bitpanda,CEX_BITPANDA,Bitpanda,EVM,token,FB,FB (stocks),FB:stocks,0.10806493,509.5279720279721,55.06210463024476,
cex:bitpanda:cmqcomx270002mv01i740h5t1,Bitpanda,CEX_BITPANDA,Bitpanda,EVM,token,GOOGL,GOOGL (stocks),GOOGL:stocks,0.31779207,314.6066433566434,99.97949642805945,
cex:bitpanda:cmqcomx270002mv01i740h5t1,Bitpanda,CEX_BITPANDA,Bitpanda,EVM,token,HD,HD (stocks),HD:stocks,0.02544615,312.8496503496503,7.960819130244755,
cex:bitpanda:cmqcomx270002mv01i740h5t1,Bitpanda,CEX_BITPANDA,Bitpanda,EVM,token,HYXS,HYXS (stocks),HYXS:stocks,0.01625873,1386.348044820489,22.54025854676423,
cex:bitpanda:cmqcomx270002mv01i740h5t1,Bitpanda,CEX_BITPANDA,Bitpanda,EVM,token,JNJ,JNJ (stocks),JNJ:stocks,0.05562635,229.93006993007,12.79017054545455,
cex:bitpanda:cmqcomx270002mv01i740h5t1,Bitpanda,CEX_BITPANDA,Bitpanda,EVM,token,JPM-US,JPM-US (stocks),JPM-US:stocks,0.05933942,292.3688811188812,17.34899983164336,
cex:bitpanda:cmqcomx270002mv01i740h5t1,Bitpanda,CEX_BITPANDA,Bitpanda,EVM,token,KO,KO (stocks),KO:stocks,0.12917155,73.54895104895105,9.500432007867133,
cex:bitpanda:cmqcomx270002mv01i740h5t1,Bitpanda,CEX_BITPANDA,Bitpanda,EVM,token,LLYC-US,LLYC-US (stocks),LLYC-US:stocks,0.03249465,1061.11013986014,34.4804026062063,
cex:bitpanda:cmqcomx270002mv01i740h5t1,Bitpanda,CEX_BITPANDA,Bitpanda,EVM,token,MA,MA (stocks),MA:stocks,0.02333557,471.4947552447553,11.00259886564685,
cex:bitpanda:cmqcomx270002mv01i740h5t1,Bitpanda,CEX_BITPANDA,Bitpanda,EVM,token,MC,MC (stocks),MC:stocks,0.01495065,495.7,7.411037205,
cex:bitpanda:cmqcomx270002mv01i740h5t1,Bitpanda,CEX_BITPANDA,Bitpanda,EVM,token,MRKUS,MRKUS (stocks),MRKUS:stocks,0.07880774,113.2517482517483,8.925114330769231,
cex:bitpanda:cmqcomx270002mv01i740h5t1,Bitpanda,CEX_BITPANDA,Bitpanda,EVM,token,MSFT,MSFT (stocks),MSFT:stocks,0.23815275,341.3374125874126,81.29044348557694,
cex:bitpanda:cmqcomx270002mv01i740h5t1,Bitpanda,CEX_BITPANDA,Bitpanda,EVM,token,MU,MU (stocks),MU:stocks,0.04401307,852.7622377622378,37.53268406398602,
cex:bitpanda:cmqcomx270002mv01i740h5t1,Bitpanda,CEX_BITPANDA,Bitpanda,EVM,token,NESN,NESN (stocks),NESN:stocks,0.04127262,92.07230752477403,3.800065360993139,
cex:bitpanda:cmqcomx270002mv01i740h5t1,Bitpanda,CEX_BITPANDA,Bitpanda,EVM,token,NFLX,NFLX (stocks),NFLX:stocks,0.14268307,67.87587412587413,9.684738099213288,
cex:bitpanda:cmqcomx270002mv01i740h5t1,Bitpanda,CEX_BITPANDA,Bitpanda,EVM,token,NOVO,NOVO (stocks),NOVO:stocks,0.18473264,44.08216783216783,8.143415240559442,
cex:bitpanda:cmqcomx270002mv01i740h5t1,Bitpanda,CEX_BITPANDA,Bitpanda,EVM,token,NVDA,NVDA (stocks),NVDA:stocks,0.63327524,170.3059440559441,107.8505375954546,
cex:bitpanda:cmqcomx270002mv01i740h5t1,Bitpanda,CEX_BITPANDA,Bitpanda,EVM,token,OR,OR (stocks),OR:stocks,0.01158849,382.45,4.432018000499999,
cex:bitpanda:cmqcomx270002mv01i740h5t1,Bitpanda,CEX_BITPANDA,Bitpanda,EVM,token,ORCL,ORCL (stocks),ORCL:stocks,0.05648975,122.6136363636364,6.926413664772729,
cex:bitpanda:cmqcomx270002mv01i740h5t1,Bitpanda,CEX_BITPANDA,Bitpanda,EVM,token,PEP,PEP (stocks),PEP:stocks,0.02527663,126.0664335664336,3.186534596678322,
cex:bitpanda:cmqcomx270002mv01i740h5t1,Bitpanda,CEX_BITPANDA,Bitpanda,EVM,token,PG,PG (stocks),PG:stocks,0.07911701,132.3513986013986,10.47124692666084,
cex:bitpanda:cmqcomx270002mv01i740h5t1,Bitpanda,CEX_BITPANDA,Bitpanda,EVM,token,PLTR,PLTR (stocks),PLTR:stocks,0.06989969,113.0244755244755,7.900375801573428,
cex:bitpanda:cmqcomx270002mv01i740h5t1,Bitpanda,CEX_BITPANDA,Bitpanda,EVM,token,RDSA,RDSA (stocks),RDSA:stocks,0.19819889,68.19930069930071,13.51702569737762,
cex:bitpanda:cmqcomx270002mv01i740h5t1,Bitpanda,CEX_BITPANDA,Bitpanda,EVM,token,RMS,RMS (stocks),RMS:stocks,0.00241459,1641,3.96234219,
cex:bitpanda:cmqcomx270002mv01i740h5t1,Bitpanda,CEX_BITPANDA,Bitpanda,EVM,token,ROG,ROG (stocks),ROG:stocks,0.01862629,125.7867132867133,2.342939799825175,
cex:bitpanda:cmqcomx270002mv01i740h5t1,Bitpanda,CEX_BITPANDA,Bitpanda,EVM,token,SAP,SAP (stocks),SAP:stocks,0.05286889,139.64,7.382611799599999,
cex:bitpanda:cmqcomx270002mv01i740h5t1,Bitpanda,CEX_BITPANDA,Bitpanda,EVM,token,SPCX,SPCX (stocks),SPCX:stocks,0.19104488,141.6083916083916,27.05355818181819,
cex:bitpanda:cmqcomx270002mv01i740h5t1,Bitpanda,CEX_BITPANDA,Bitpanda,EVM,token,SSU,SSU (stocks),SSU:stocks,0.00991373,7.077521152526869,0.0701646337754402,
cex:bitpanda:cmqcomx270002mv01i740h5t1,Bitpanda,CEX_BITPANDA,Bitpanda,EVM,token,TCTZF,TCTZF (stocks),TCTZF:stocks,0.17561809,48.38286713286714,8.496906714597904,
cex:bitpanda:cmqcomx270002mv01i740h5t1,Bitpanda,CEX_BITPANDA,Bitpanda,EVM,token,TM,TM (stocks),TM:stocks,0.39280479,152.6136363636364,59.94736738295455,
cex:bitpanda:cmqcomx270002mv01i740h5t1,Bitpanda,CEX_BITPANDA,Bitpanda,EVM,token,TSFA,TSFA (stocks),TSFA:stocks,0.07531157,343.9248251748252,25.90151854589161,
cex:bitpanda:cmqcomx270002mv01i740h5t1,Bitpanda,CEX_BITPANDA,Bitpanda,EVM,token,TSLA,TSLA (stocks),TSLA:stocks,0.1574056,343.9248251748252,54.13569346153845,
cex:bitpanda:cmqcomx270002mv01i740h5t1,Bitpanda,CEX_BITPANDA,Bitpanda,EVM,token,TSM,TSM (stocks),TSM:stocks,0.12210737,379.5104895104895,46.34102776153847,
cex:bitpanda:cmqcomx270002mv01i740h5t1,Bitpanda,CEX_BITPANDA,Bitpanda,EVM,token,UNH,UNH (stocks),UNH:stocks,0.01975288,371.8181818181819,7.344479927272729,
cex:bitpanda:cmqcomx270002mv01i740h5t1,Bitpanda,CEX_BITPANDA,Bitpanda,EVM,token,WMT-US,WMT-US (stocks),WMT-US:stocks,0.1637085,97.76223776223777,16.0045093006993,
cex:bitpanda:cmqcomx270002mv01i740h5t1,Bitpanda,CEX_BITPANDA,Bitpanda,EVM,token,XOM,XOM (stocks),XOM:stocks,0.06108086,119.8339160839161,7.319558651573427,
0x17d518736ee9341dcdc0a2498e013d33cfcdd080,Ledger,GNOSIS,Gnosis,EVM,native,xDAI,xDAI,native,1.917668295394184,0.87,1.68,
0x17d518736ee9341dcdc0a2498e013d33cfcdd080,Ledger,GNOSIS,Gnosis,EVM,token,REG,RealToken Ecosystem Governance,0x0aa1e96d2a46ec6beb2923de1e61addf5f5f1dce,57.41392563911242,0.019664034190551252,1.13,
0x17d518736ee9341dcdc0a2498e013d33cfcdd080,Ledger,GNOSIS,Gnosis,EVM,token,WETH,Gnosis xDai Bridged WETH,0x6a023ccd1ff6f2045c3309768ead9e68f978f6e1,6.6e-17,1550.7403038349928,0,
0x17d518736ee9341dcdc0a2498e013d33cfcdd080,Ledger,GNOSIS,Gnosis,EVM,token,REALTOKEN-PA-SE-VERVANA-T1v2-PLAYA-VENAO-LS,RealToken Vervana T1v2 Playa Venao,0x7af2c0df2789c2620794aeb24b3019fc350c369d,8,43.872612355,350.98,
0x17d518736ee9341dcdc0a2498e013d33cfcdd080,Ledger,GNOSIS,Gnosis,EVM,token,REALTOKEN-S-11222-E-7-MILE-RD-DETROIT-MI,RealToken 11222 E 7 Mile Rd Detroit MI,0xd358021be065bda24fd1b713b4f9377696b04a3b,4,44.117417685,176.47,
0x17d518736ee9341dcdc0a2498e013d33cfcdd080,Ledger,GNOSIS,Gnosis,EVM,token,REALTOKEN-SL-11300-E-7-MILE-RD-DETROIT-MI,RealToken LOAN 11300 E 7 Mile Detroit MI,0xa235a1208a59cee3380fa627056e63e612774949,4,43.7152375,174.86,
0x17d518736ee9341dcdc0a2498e013d33cfcdd080,Ledger,GNOSIS,Gnosis,EVM,token,REALTOKEN-S-11766-COLLEGE-ST-DETROIT-MI,RealToken 11766 College St Detroit MI,0x2097ecff6ef76b8df351268e935532fab0b753aa,2,44.528340917499996,89.06,
0x17d518736ee9341dcdc0a2498e013d33cfcdd080,Ledger,GNOSIS,Gnosis,EVM,token,REALTOKEN-S-11076-ST-PATRICK-ST-DETROIT-MI,RealToken 11076 St Patrick St Detroit MI,0xebbe401d2a362f01a08f03c8a45813322b1d0596,2,44.1261607325,88.25,
0x17d518736ee9341dcdc0a2498e013d33cfcdd080,Ledger,GNOSIS,Gnosis,EVM,token,REALTOKEN-PA-SEL-PH-EMPIRE-RESIDENCES-PANAMA-CITY-PAP,RealToken Empire Residences Panama City,0x3b865aeb780458af48d4ca29cbffea4408cab6d3,2,43.7152375,87.43,
0x17d518736ee9341dcdc0a2498e013d33cfcdd080,Ledger,GNOSIS,Gnosis,EVM,token,REALTOKEN-PA-SE-MOVA200-18D-PANAMA-CITY-PAP,RealToken MOVA200 18D Panama City,0x5095931519f2410b6384e4dd21b10b8e6d124a0e,1,47.1512551675,47.15,
0x17d518736ee9341dcdc0a2498e013d33cfcdd080,Ledger,GNOSIS,Gnosis,EVM,token,worldcoin.pm,worldcoin.pm,0x0fbbbc7d96fd274f6d7fd1f782702b99b725748c,290,0,0,NO_PRICE
0x17d518736ee9341dcdc0a2498e013d33cfcdd080,Ledger,GNOSIS,Gnosis,EVM,token,CUBE,Layer3 CUBE,0x1195cf65f83b3a5768f3c496d3a05ad6412c64b7,1,,,NO_PRICE
0x17d518736ee9341dcdc0a2498e013d33cfcdd080,Ledger,GNOSIS,Gnosis,EVM,token,TN1,­,0x2088baf6a7c298c33f443d8d350e05ac5ebe84d4,1,,,NO_PRICE
0x17d518736ee9341dcdc0a2498e013d33cfcdd080,Ledger,GNOSIS,Gnosis,EVM,token,USDC.E,Gnosis xDAI Bridged USDC (Gnosis),0x2a22f9c3b484c3629090feed35f17ff8f88f76f0,0.000001,0,0,
0x17d518736ee9341dcdc0a2498e013d33cfcdd080,Ledger,GNOSIS,Gnosis,EVM,token,vanityTrx.org,vanityTrx.org,0x44c981a4e65a3b02f627da55f637e1ed5b4b498f,888888,0,0,NO_PRICE
0x17d518736ee9341dcdc0a2498e013d33cfcdd080,Ledger,GNOSIS,Gnosis,EVM,token,REALTOKEN-S-16894-EDMORE-DR-DETROIT-MI,RealToken S 16894 Edmore Dr Detroit MI,0x511d6e3c618410b843ce92dd028a0aeb5561cac4,0.137032,43.785181879999996,6,
0x17d518736ee9341dcdc0a2498e013d33cfcdd080,Ledger,GNOSIS,Gnosis,EVM,token,REALTOKEN-S-10320-ROXBURY-ST-DETROIT-MI,RealToken S 10320 Roxbury St Detroit MI,0x59462dae804c98be53eb503330d69316fb0b0a9c,0.211379,43.811411022499996,9.26,
0x17d518736ee9341dcdc0a2498e013d33cfcdd080,Ledger,GNOSIS,Gnosis,EVM,token,REG-VOTING-POWER,REG Voting Power Registry,0x6382856a731af535ca6aea8d364fce67457da438,57.41392563911242,,,NO_PRICE
0x17d518736ee9341dcdc0a2498e013d33cfcdd080,Ledger,GNOSIS,Gnosis,EVM,token,TN1,­,0x7deba51fdc3a91c30bc8ab0b228c77babbb276ca,2,,,NO_PRICE
0x17d518736ee9341dcdc0a2498e013d33cfcdd080,Ledger,GNOSIS,Gnosis,EVM,token,GET-WLD.ORG,! Visit GET-WLD.ORG,0x7e8721e638f6387ed44d9248b0ee8c3a807d3111,9000000000,0,0,NO_PRICE
0x17d518736ee9341dcdc0a2498e013d33cfcdd080,Ledger,GNOSIS,Gnosis,EVM,token,SHIB,T ̥ME/BONKSE,0xb3fba07752710698a84036ab5af99bbfeab75886,130000000,0,0,NO_PRICE
0x17d518736ee9341dcdc0a2498e013d33cfcdd080,Ledger,GNOSIS,Gnosis,EVM,token,GM,GMCards,0xb98339582fb06e517adc21e6496067a94fa7f4a3,1,,,NO_PRICE
0x17d518736ee9341dcdc0a2498e013d33cfcdd080,Ledger,GNOSIS,Gnosis,EVM,token,TN1,­,0xbddb4cc1303c7b53a7cd300ceb5c5a78ed359b01,2,,,NO_PRICE
0x17d518736ee9341dcdc0a2498e013d33cfcdd080,Ledger,GNOSIS,Gnosis,EVM,token,NMSS,NomisScore,0xc4782adc7d2836fa23542e9e79391580e958500e,1,,,NO_PRICE
0x17d518736ee9341dcdc0a2498e013d33cfcdd080,Ledger,GNOSIS,Gnosis,EVM,token,SHIB,T ̥ME/BONKSE,0xdcc5928677a7966daf58e10e285b1198390722b8,128250000,0,0,NO_PRICE
0x17d518736ee9341dcdc0a2498e013d33cfcdd080,Ledger,GNOSIS,Gnosis,EVM,token,SHIB,T ̥ME/SHIBAFI,0xe92a79624f511cceb8171dc20905b57efd314d65,126000000,0,0,NO_PRICE
0x17d518736ee9341dcdc0a2498e013d33cfcdd080,Ledger,GNOSIS,Gnosis,EVM,token,armmv3RTW-USD-01,RealT RMM V3 RTW-USD-01,0xf3220cd8f66aeb86fc2a82502977eab4bfd2f647,3303.391155457965,,,NO_PRICE
0x17d518736ee9341dcdc0a2498e013d33cfcdd080,Ledger,GNOSIS,Gnosis,EVM,token,xdai.firstchef.net,xdai.firstchef.net,0xfd135b71c8dbb1c2bd052edafc9cba77dd2a7d69,600000000,0,0,NO_PRICE
0x17d518736ee9341dcdc0a2498e013d33cfcdd080,Ledger,BSC,BNB Chain,EVM,native,BNB,BNB,native,0.24916250642669707,514.64,128.23,
0x17d518736ee9341dcdc0a2498e013d33cfcdd080,Ledger,BSC,BNB Chain,EVM,token,BTCB,Bitcoin BEP2,0x7130d2a12b9bcbfae4f2634d864a1ee1ce3ead9c,0.00182901426635071,54847.1302140957,100.32,
0x17d518736ee9341dcdc0a2498e013d33cfcdd080,Ledger,BSC,BNB Chain,EVM,token,SOL,SOLANA,0x570a5d26f7765ecb712c0924e4de545b89fd43df,0.5279328519492192,71.00148214382182,37.48,
0x17d518736ee9341dcdc0a2498e013d33cfcdd080,Ledger,BSC,BNB Chain,EVM,token,EURI,EURITE,0x9d1a7a3191102e9f900faa10540837ba84dcbae7,32.76680381940524,0.9997026179167804,32.76,
0x17d518736ee9341dcdc0a2498e013d33cfcdd080,Ledger,BSC,BNB Chain,EVM,token,RIVER,River,0xda7ad9dea9397cffddae2f8a052b82f1484252b3,0.77301133,3.436154037079752,2.66,
0x17d518736ee9341dcdc0a2498e013d33cfcdd080,Ledger,BSC,BNB Chain,EVM,token,BOSS,BOSS,0x9e41045dbe7802a18f3e2a20c3859ce1734f348f,2013,,,NO_PRICE
0x17d518736ee9341dcdc0a2498e013d33cfcdd080,Ledger,BSC,BNB Chain,EVM,token,狗狗币,狗狗币,0xb837a7e5da7dfcc42cef19047a8e816e29d1d70b,15267,0.00003920382499,0.6,
0x17d518736ee9341dcdc0a2498e013d33cfcdd080,Ledger,BSC,BNB Chain,EVM,token,XCLAW,XClaw,0xd8b3bf4b2ec7be2bb2d590c378400990abb2bfce,0.1,0,0,
0x17d518736ee9341dcdc0a2498e013d33cfcdd080,Ledger,BASE,Base,EVM,native,ETH,ETH,native,0.005561294165916631,1550.73,8.62,
0x17d518736ee9341dcdc0a2498e013d33cfcdd080,Ledger,BASE,Base,EVM,token,WETH,Wrapped Ether,0x4200000000000000000000000000000000000006,6.1760526875e-8,1550.7539804278194,0,
0x17d518736ee9341dcdc0a2498e013d33cfcdd080,Ledger,BASE,Base,EVM,token,SOLVBTC,Solv Protocol SolvBTC,0x3b86ad95859b6ab773f55f8d94b4b9d443ee931f,0.003111150930225492,54818.89722081372,170.55,
0x17d518736ee9341dcdc0a2498e013d33cfcdd080,Ledger,BASE,Base,EVM,token,PEPE,Pepe,0xb4fde59a779991bfb6a52253b51947828b982be3,966814.3653690455,0.0000023548992247711014,2.28,
0x17d518736ee9341dcdc0a2498e013d33cfcdd080,Ledger,BASE,Base,EVM,token,GOO,GOO,0x28974aec76de8958361b49e8093865636ce71e1b,4633.571378912211,0.000547067705,2.53,
0x17d518736ee9341dcdc0a2498e013d33cfcdd080,Ledger,BASE,Base,EVM,token,EURC,EURC,0x60a3e35cc302bfa44cb288bc5a4f316fdb1adb42,2.984981,0.9993575003290478,2.98,
0x17d518736ee9341dcdc0a2498e013d33cfcdd080,Ledger,BASE,Base,EVM,token,LOUDER,LOUDER,0x120edc8e391ba4c94cb98bb65d8856ae6ec1525f,6436.547294625,0.0002481535674706,1.6,
0x17d518736ee9341dcdc0a2498e013d33cfcdd080,Ledger,BASE,Base,EVM,token,DRINK,Drinking To Get Drunk,0xc2a5afd72f62b4ccac9d47f33c93974da570fa34,135000,0.000015008839,2.03,
0x17d518736ee9341dcdc0a2498e013d33cfcdd080,Ledger,BASE,Base,EVM,token,IJN,I Just Need (with Lyrah),0x2da1f02de055cebe51c6f6526ed67ad0dc86f431,96990.043869,0.000015945178,1.55,
0x17d518736ee9341dcdc0a2498e013d33cfcdd080,Ledger,BASE,Base,EVM,token,JUST KEEP CLICKING,JUST KEEP CLICKING,0x78f11d82f93cf707d98e00870c9debf3601fa397,214324.86522277,0.000007283655,1.56,
0x17d518736ee9341dcdc0a2498e013d33cfcdd080,Ledger,BASE,Base,EVM,token,ONCHAIN,/onchain,0xfef2d7b013b88fec2bfe4d2fee0aeb719af73481,18340,0.000057695316184943444,1.06,
0x17d518736ee9341dcdc0a2498e013d33cfcdd080,Ledger,BASE,Base,EVM,token,MOG,Mog Coin,0x2da56acb9ea78330f947bd57c54119debda7af71,10969373.415669678,1.0109614940719737e-7,1.11,
0x17d518736ee9341dcdc0a2498e013d33cfcdd080,Ledger,BASE,Base,EVM,token,EIGEN,EigenCloud (prev. EigenLayer),0x2081ab0d9ec9e4303234ab26d86b20b3367946ee,5.2216915,0.20302117462689348,1.06,
0x17d518736ee9341dcdc0a2498e013d33cfcdd080,Ledger,BASE,Base,EVM,token,HYPER,Hyperlane,0xc9d23ed2adb0f551369946bd377f8644ce1ca5c4,23.584042178696,0.06466501852207919,1.53,
0x17d518736ee9341dcdc0a2498e013d33cfcdd080,Ledger,BASE,Base,EVM,token,CLANKER,tokenbot,0x1bc0c42215582d5a085795f4badbac3ff36d1bcb,0.0506849334871613,13.929027830648376,0.71,
0x17d518736ee9341dcdc0a2498e013d33cfcdd080,Ledger,BASE,Base,EVM,token,AIXBT,aixbt,0x4f9fd6be4a90f2620860d680c0d4d5fb53d1a825,58.27,0.017193099026621368,1,
0x17d518736ee9341dcdc0a2498e013d33cfcdd080,Ledger,BASE,Base,EVM,token,RBF,Robots.Farm,0x15de59489de5e7f240d72f787dc4a292b8199339,364.4847781649719,0.00004061121722537506,0.01,
0x17d518736ee9341dcdc0a2498e013d33cfcdd080,Ledger,BASE,Base,EVM,token,CREATE,CREATE,0x8a9cf9ae6536127129727938cb1a6438273e4f94,58494.542211,0.000006728244,0.39,
0x17d518736ee9341dcdc0a2498e013d33cfcdd080,Ledger,BASE,Base,EVM,token,SWEET,Sweet Memories,0x8da2a47f76d928a97a8f44498db25aa787198087,148500.1961850999,0.000010191158,1.51,
0x17d518736ee9341dcdc0a2498e013d33cfcdd080,Ledger,BASE,Base,EVM,token,DAYS,Chrystal - The Days,0xb58372a5bb18e10229e680d8bcc4201ca3c98301,126400,0.00001179584,1.49,
0x17d518736ee9341dcdc0a2498e013d33cfcdd080,Ledger,BASE,Base,EVM,token,TELL,tell you straight,0xed9bba84974a06e3886fa6228b27de43c93b4147,19500,0.000022070129,0.43,
0x17d518736ee9341dcdc0a2498e013d33cfcdd080,Ledger,BASE,Base,EVM,token,BET,Bet You Didn't Need,0x4bac8fde86974e0e4fabb8f2c7af63b7c50db4ab,25500,0.00001780144,0.45,
0x17d518736ee9341dcdc0a2498e013d33cfcdd080,Ledger,BASE,Base,EVM,token,LIGHT,Light It Up,0xb2f5ff8516b1f231d778d249e8a488667c66bfc0,29500,0.000015145943277562212,0.45,
0x17d518736ee9341dcdc0a2498e013d33cfcdd080,Ledger,BASE,Base,EVM,token,UNTIL,Until The Morning,0x91de5ab6cbf9e3e10a317683535f5d2c53de0714,27000,0.000014801381,0.4,
0x17d518736ee9341dcdc0a2498e013d33cfcdd080,Ledger,BASE,Base,EVM,token,L3,Layer3,0x46777c76dbbe40fabb2aab99e33ce20058e76c59,45.59845236496969,0.004955757885452071,0.23,
0x17d518736ee9341dcdc0a2498e013d33cfcdd080,Ledger,BASE,Base,EVM,token,The Link,The Link,0x558070363d72cd4540f99a17bc91b6cfb69969f6,154750.26667892953,0.000010488875847218265,1.62,
0x17d518736ee9341dcdc0a2498e013d33cfcdd080,Ledger,BASE,Base,EVM,token,TURTLE,TURTLE,0x6499a5161eb59ee0397313a08961c0003a110678,212189.8027106256,0.000007170524936279433,1.52,
0x17d518736ee9341dcdc0a2498e013d33cfcdd080,Ledger,BASE,Base,EVM,token,Hannah Montana,Hannah Montana,0xb010ced1020de442156e556118843fef46a2f41e,241608.7765835163,0.000006512976253885329,1.57,
0x17d518736ee9341dcdc0a2498e013d33cfcdd080,Ledger,BASE,Base,EVM,token,ALARIE,ALARIE,0x25008f56688c20a907662ff567b2160ac284f3e3,91912,0.000008460278982575945,0.78,
0x17d518736ee9341dcdc0a2498e013d33cfcdd080,Ledger,BASE,Base,EVM,token,GROWUP,GROWUP,0xb84d447d57212378b3aab061d7e07f1e7ccc4549,227764.91845668145,0.000006398440664006957,1.46,
0x17d518736ee9341dcdc0a2498e013d33cfcdd080,Ledger,BASE,Base,EVM,token,LARHOC,Larhoc,0x560b0307ffe0efe72fe567f30faacc927a03d5f3,79752,0.000008629235028299072,0.69,
0x17d518736ee9341dcdc0a2498e013d33cfcdd080,Ledger,BASE,Base,EVM,token,WZRD,Wizard Token,0xba72b8e600145e8d254bd565241a935b130f0112,65780,0.000010551498666211085,0.69,
0x17d518736ee9341dcdc0a2498e013d33cfcdd080,Ledger,BASE,Base,EVM,token,Surprise,Surprise,0xa973bc7ff3a4b05a8fde036b33a4431e3bc582c4,224253.8379360993,0.000007326469388494639,1.64,
0x17d518736ee9341dcdc0a2498e013d33cfcdd080,Ledger,BASE,Base,EVM,token,JALICHI,Jalinna & Chichi,0xbdec3175c25088e3149c285edf0be70ea167c912,100118,,,NO_PRICE
0x17d518736ee9341dcdc0a2498e013d33cfcdd080,Ledger,BASE,Base,EVM,token,MINT,Mint Podcast,0x9f21cd392ebdb7c1c65e32ba9d1c7d541ec910c6,90908,,,NO_PRICE
0x17d518736ee9341dcdc0a2498e013d33cfcdd080,Ledger,BASE,Base,EVM,token,BARAN,Baran Bakery,0x0dfd116f3b94062de121836550559836efdfec4f,109341,,,NO_PRICE
0x17d518736ee9341dcdc0a2498e013d33cfcdd080,Ledger,BASE,Base,EVM,token,CUBE,CUBE,0x071e3fefda4c9cf55ca371a9da05862a79d9305a,177131.42912139432,0.000008766194691107424,1.55,
0x17d518736ee9341dcdc0a2498e013d33cfcdd080,Ledger,BASE,Base,EVM,token,STRETCH,STRETCH,0x8b8c85c61d33a7f7df7661ea4e69a34502aafca3,138432.40985589506,0.000010067066,1.39,
0x17d518736ee9341dcdc0a2498e013d33cfcdd080,Ledger,BASE,Base,EVM,token,JRA,TwyneFamily$,0xf37d0e4ea93aca7e0d3afa9df2a7774cf5bdd583,102232,,,NO_PRICE
0x17d518736ee9341dcdc0a2498e013d33cfcdd080,Ledger,BASE,Base,EVM,token,ZAY,Zay61,0x26095fbf2a0f8332408198e7a89b7d54fae19bb7,97315,,,NO_PRICE
0x17d518736ee9341dcdc0a2498e013d33cfcdd080,Ledger,BASE,Base,EVM,token,FLIPIT,Flip It,0xea6b729919db1ea6b046b722b1869ef746fa5d90,29500,,,NO_PRICE
0x17d518736ee9341dcdc0a2498e013d33cfcdd080,Ledger,BASE,Base,EVM,token,SPECTRA,Spectra,0x64fcc3a02eeeba05ef701b7eed066c6ebd5d4e51,31.878852730427013,0.00266385336795005,0.08,
0x17d518736ee9341dcdc0a2498e013d33cfcdd080,Ledger,BASE,Base,EVM,token,OBT,Orbiter Finance,0x514d8e8099286a13486ef6c525c120f51c239b52,543.1896698877,0.0003186636088591095,0.17,
0x17d518736ee9341dcdc0a2498e013d33cfcdd080,Ledger,BASE,Base,EVM,token,CLANKFUN,clank.fun,0x1d008f50fb828ef9debbbeae1b71fffe929bf317,474120.1486664157,5.833734383109968e-7,0.28,
0x17d518736ee9341dcdc0a2498e013d33cfcdd080,Ledger,BASE,Base,EVM,token,CTRL,Take Control,0x70067c280f979da32a5df8efe9e62c65f86a2eef,33000,,,NO_PRICE
0x17d518736ee9341dcdc0a2498e013d33cfcdd080,Ledger,BASE,Base,EVM,token,MESSY,messy,0xe5e92cfa14408202a343976ad11e743b492a04bb,40000,0.000014004848,0.56,
0x17d518736ee9341dcdc0a2498e013d33cfcdd080,Ledger,BASE,Base,EVM,token,BNKR,BankrCoin,0x22af33fe49fd1fa80c7149773dde5890d3c76f3b,4400,0.00036407949965214405,1.6,
0x17d518736ee9341dcdc0a2498e013d33cfcdd080,Ledger,BASE,Base,EVM,token,CYBER,CyberConnect,0x14778860e937f509e651192a90589de711fb88a9,1,0.312391351711,0.31,
0x17d518736ee9341dcdc0a2498e013d33cfcdd080,Ledger,BASE,Base,EVM,token,KAITO,KAITO,0x98d0baa52b2d063e780de12f615f963fe8537553,0.77,0.5302194704084561,0.41,
0x17d518736ee9341dcdc0a2498e013d33cfcdd080,Ledger,BASE,Base,EVM,token,B3,B3 (Base),0xb3b32f9f8827d4634fe7d973fa1034ec9fddb3b3,472,0.00043808514744672194,0.21,
